feature,mean_abs_shap,signed_mean_shap
F1_in_air_time,0.3363751261230481,0.007709095134532593
straightness,0.2511306734000544,0.12495135665109822
height,0.24659639427422006,0.11466763399201166
p95_pen_up_speed,0.24584072171407628,0.015280313909237479
width,0.23954204001632434,-0.05026718809482592
ink_density,0.23275433978241283,-0.05066969916820486
dominant_angle,0.22251386509364826,0.032891930973749484
direction_concentration,0.20223358674009337,-0.04924504966407062
duty_cycle,0.19175664177337318,0.029717544679054228
median_pen_up_speed,0.1704388481606926,0.09436528651467987
p95_speed,0.1699616105217433,0.013477146027308356
F3_total_time,0.16968313639167193,0.04181570370355225
abs_mean_slant,0.1558982624035382,0.06053881652197573
pen_up_path_length,0.1377012823671417,-0.020887841960612077
F4_stroke_count,0.09458884461104568,0.047586808074842425
std_slant,0.08385190979590164,0.031089005737626022
aspect_ratio,0.07984341244610722,-0.028102429513183487
F2_on_paper_time,0.07576143150492749,0.022216449847948898
mean_pressure,0.06773267720401663,0.018058577035691744
median_acceleration,0.06162564723574107,0.041744409568336395
mean_slant,0.05879904154095431,0.0053119403147055206
path_length,0.05730562975335825,0.028784389140939007
median_speed,0.04764980550788364,0.013452951731112705
stop_ratio,0.035157292729034034,0.0054224200271742245
pen_up_ratio,0.02315399019269201,-0.0016223483340018661
