feature,mean_abs_shap,signed_mean_shap
mean_pressure,1.3621071916472252,-0.3283179565524386
straightness,1.2441882757829357,0.6704487846698641
dominant_angle,1.1111080014685375,0.3585951618753493
median_pen_up_speed,0.981812237317913,0.6213220977021019
median_speed,0.9202777442791235,0.4349771841094091
F2_on_paper_time,0.8987728602091759,-0.3826589534928525
F3_total_time,0.8764207767441868,-0.437895733701576
direction_concentration,0.8522491449177352,-0.36691856039205795
F1_in_air_time,0.8084000932090566,-0.4104204448444684
stop_ratio,0.7913316087558834,-0.26650129714173026
abs_mean_slant,0.7778942598976852,0.24898810846927238
path_length,0.7670648160054647,-0.25094240639961046
F4_stroke_count,0.751711814743117,-0.09680443400656297
pen_up_path_length,0.7345156029020843,-0.2775534814667023
duty_cycle,0.7209502073347593,0.15783746313698857
p95_pen_up_speed,0.7168026490107352,0.5100539266430641
std_slant,0.6712597739945654,0.1108659631621011
ink_density,0.6435862681691144,-0.20653002536632162
pen_up_ratio,0.6276851380965114,-0.15095791845814982
p95_speed,0.6005650263571003,0.12422367316099853
mean_slant,0.565684360934,-0.15268411441402455
median_acceleration,0.5650321416660511,-0.1474840102423023
width,0.5401089163866925,-0.054676704382822836
height,0.5044149932826031,-0.16655303420778672
aspect_ratio,0.30067147542099854,0.09356469199956277
