feature,mean_abs_shap,signed_mean_shap
p95_pen_up_speed,0.5293299645884212,-0.04234602884971339
mean_slant,0.4623267362930695,-0.03641677558837193
height,0.45957234120565776,-0.072525865306004
aspect_ratio,0.45662000477522263,0.09171125430537255
pen_up_ratio,0.45170467657934255,0.08691745771516161
median_pen_up_speed,0.3976822573527514,-0.015643784203085483
median_acceleration,0.37272381368999513,0.027116602118316895
stop_ratio,0.3665149379961543,0.01607931008555171
straightness,0.3572925267958969,0.00027154722779607705
mean_pressure,0.3535061432008515,-0.04935146705951998
duty_cycle,0.32577618407593234,-0.10859236560352732
width,0.2941093771334287,0.02023963224209923
F4_stroke_count,0.25429396240497565,0.11084559183155357
dominant_angle,0.24609794788026945,0.02436124049601496
pen_up_path_length,0.23813481142761164,0.0765738013720941
median_speed,0.22669108721491904,-0.010714277676080356
F2_on_paper_time,0.22324261291215935,0.010509645007128919
std_slant,0.2144669968739249,-0.015477660929511344
direction_concentration,0.20438014241456842,0.009455675167884038
p95_speed,0.19844827493020079,0.015350208384045827
abs_mean_slant,0.19502722458637847,-0.015834343549145143
path_length,0.1610121845994136,0.057052653700859754
F1_in_air_time,0.1472318726648453,0.08862761163737262
F3_total_time,0.14637085663603144,0.06144385561547171
ink_density,0.1403860407598869,0.07470234295131992
