feature,mean_abs_shap,signed_mean_shap
mean_pressure,0.5693581836270936,-0.05678172104357803
mean_slant,0.4780127653623769,-0.029980740597434663
width,0.3614812744202646,-0.01170388987837023
direction_concentration,0.34474361404297105,0.03902489203753183
F2_on_paper_time,0.3300596942209871,0.08616986650892323
pen_up_ratio,0.27641569080966727,-0.058905748039689614
median_acceleration,0.2593563530699827,0.0036600490369999273
F4_stroke_count,0.23591232618940958,-0.06436082836186416
ink_density,0.23591015277432498,0.026185215294626106
duty_cycle,0.2310359232599336,0.08045159723492958
dominant_angle,0.1899009197866953,-0.03177337694834269
F3_total_time,0.18739630054173284,0.02306118364990711
p95_pen_up_speed,0.18652533839093696,-0.006476883113023765
abs_mean_slant,0.18179124641799002,-0.045215577747890486
stop_ratio,0.15225070604518257,0.022960239554136435
std_slant,0.1520954142953715,-0.05399016532841436
F1_in_air_time,0.1467676024119551,-0.013005333882224147
p95_speed,0.14654514682955797,-0.02162044077983076
pen_up_path_length,0.12554015195780638,-0.0002453459168610758
median_pen_up_speed,0.11845190952314487,0.014757935406508537
straightness,0.08998741999174314,-0.013539791892999265
median_speed,0.08179820748131712,-0.021890272024378044
path_length,0.06295361572171933,0.01647596029918479
aspect_ratio,0.06263916722545987,-0.002167831099865367
height,0.06083781951099466,0.0022631384102043766
