feature,mean_abs_shap,signed_mean_shap
duty_cycle,0.6527344470017573,0.27394991564016463
F1_in_air_time,0.5676892621540583,-0.11786987119418744
stop_ratio,0.5620930687583761,-0.18258541497673336
F3_total_time,0.5473444431976363,-0.08943464157462011
median_pen_up_speed,0.531880158989286,0.12535562365633662
F2_on_paper_time,0.5119238547814232,0.06435055574913653
median_acceleration,0.5103345710985865,-0.08549121507039043
mean_pressure,0.4955883529281379,-0.06338164311228674
p95_pen_up_speed,0.48954719464754387,0.12202363059193819
pen_up_ratio,0.4740218088196215,-0.27191565667529766
dominant_angle,0.42612063489525853,-0.10442078130530318
median_speed,0.41861270750806806,0.09977566604671305
p95_speed,0.4180355992075833,0.02730607715010058
F4_stroke_count,0.41050699863560686,-0.2542577913261862
abs_mean_slant,0.39471545354801313,0.06591198697822102
width,0.3698707262310805,0.17095703669629286
direction_concentration,0.36960322930360767,-0.017015814031948726
aspect_ratio,0.3613947748584228,0.15925599622957723
ink_density,0.33299040244562605,-0.15677285477616726
pen_up_path_length,0.3165064273943062,-0.17034377889350788
