feature,mean_abs_shap,signed_mean_shap
F2_on_paper_time,0.6430308868702203,-0.2675681300176016
p95_pen_up_speed,0.4827962677694571,0.12964359048859703
width,0.45203680013401853,0.08409672742735319
straightness,0.3682718582856563,-0.006931263083023432
direction_concentration,0.30255111563100945,0.02806786403307976
height,0.2563665923194948,-0.028879325955294598
abs_mean_slant,0.22515456582510177,-0.08310323254899434
aspect_ratio,0.20905437668674273,0.021451430928010277
std_slant,0.19401646211291756,-0.057890965956551924
median_speed,0.15578981620738686,0.03302548912798478
duty_cycle,0.10893923231388442,-0.006597933088285614
dominant_angle,0.09668847847079524,0.02362803326539463
ink_density,0.08524718933206912,0.011192890913998972
mean_pressure,0.08018181353683135,-0.03107207607305072
pen_up_path_length,0.07502139132939505,0.007512609740601987
F3_total_time,0.07280218930760213,0.014250921447281266
median_pen_up_speed,0.061960034635993214,-0.015298864503258855
p95_speed,0.06181517593446247,0.039356700153873714
path_length,0.06158735521593899,0.006757715373201554
pen_up_ratio,0.059839863546732396,-0.0054931792628723644
stop_ratio,0.051541007501061706,0.011215645202775147
F1_in_air_time,0.04146065113267243,0.006217526972532699
mean_slant,0.038251231822910306,0.00990635253690826
F4_stroke_count,0.020664412286242835,0.0010580854444602436
median_acceleration,0.0,0.0
