feature,mean_abs_shap,signed_mean_shap
straightness,0.5508181281101335,0.31430586956199175
mean_pressure,0.44894871592475943,-0.14417337857097107
path_length,0.43034255845639013,-0.13693727538567943
pen_up_path_length,0.42061989851226433,-0.12785454166772506
F4_stroke_count,0.4035108499216526,-0.03810082134274924
duty_cycle,0.3982996888133333,0.06152830457530112
F1_in_air_time,0.398190886854833,-0.14206803685270628
dominant_angle,0.3788676102314328,0.10589315374862376
F3_total_time,0.37787989320709003,-0.14689836140597992
height,0.3763369700947828,-0.20144493638942748
pen_up_ratio,0.3716524937978676,-0.04132897260052602
ink_density,0.3709465718314491,-0.0714523489141677
stop_ratio,0.35468308060445336,-0.05917540863601686
F2_on_paper_time,0.3202763857350818,-0.1212285408610355
width,0.30667008290831893,-0.12513887778630978
median_acceleration,0.2879864983821256,0.0738370301697507
abs_mean_slant,0.2743250179835586,0.048274496150070734
std_slant,0.2606388538008655,-0.007354363778204371
direction_concentration,0.2570814063614082,-0.1010547463193204
mean_slant,0.2494165047113453,-0.06917452765459801
p95_pen_up_speed,0.23993924755616383,0.11735582313918745
median_pen_up_speed,0.22887359703590063,0.12339582923682385
p95_speed,0.22514629749683351,-0.05621044756587136
median_speed,0.20120494564694696,0.02839710738499164
aspect_ratio,0.1427145440625977,0.07171658340445926
