feature,mean_abs_shap,signed_mean_shap
dominant_angle,0.37413187588340147,0.011130940134916252
p95_pen_up_speed,0.20734381303207794,0.040055800525123406
mean_pressure,0.17388154512655654,0.05664782924024089
straightness,0.11855373864722461,0.06594387708703674
pen_up_ratio,0.11618694668826701,0.009278694642055683
height,0.11033142010719706,0.027809607385012043
path_length,0.10982875897158514,0.0349182747851985
direction_concentration,0.10778561736915175,-0.02326071416549573
width,0.0892894186644746,0.013540424642967196
mean_slant,0.08454451386781868,-0.009773878298630094
std_slant,0.08190117223943977,0.029648956237317912
abs_mean_slant,0.07555443325511205,0.04343060703007436
median_acceleration,0.07270295630381132,0.010552110084849168
pen_up_path_length,0.06706700787594845,-0.001845602197828845
median_speed,0.06211668830794762,-0.032374692630117344
median_pen_up_speed,0.043185548610968426,0.0029022354696649857
stop_ratio,0.03620292452607173,-0.009135047558024158
p95_speed,0.03282979345926436,-4.641400695552853e-05
F2_on_paper_time,0.02601343392029637,0.005509048713171088
aspect_ratio,0.02446306771342415,0.0035058478331794945
F4_stroke_count,0.02363501107970859,0.0009505607081698765
duty_cycle,0.019874469786019814,-0.003073000919450408
ink_density,0.01644121057935513,-0.004851067655907913
F1_in_air_time,0.011744293516000434,0.004821616753947309
F3_total_time,0.005815147690248949,-0.0008029186691768063
