feature,mean_abs_shap,signed_mean_shap
dominant_angle,1.0006101513345316,0.17970294152867541
mean_pressure,0.5702175484977603,0.23566342975226412
straightness,0.4904118760524614,0.2842840392864001
direction_concentration,0.47775890145690497,-0.10085259681547144
mean_slant,0.3652106828148722,-0.05567092221343967
path_length,0.32546120734656914,0.1630814302160455
p95_pen_up_speed,0.2878412995629448,0.06779940348617768
width,0.26369635363983435,0.09946104107485085
abs_mean_slant,0.2571344652752173,0.15084972236256772
median_speed,0.22325259568315842,-0.17852783582967738
p95_speed,0.21810649196590395,-0.01147508625626517
std_slant,0.2085970656806602,0.11317341610660323
pen_up_path_length,0.20676203728285536,-0.00032624741593928046
F3_total_time,0.20283416222366168,-0.02785700644148795
ink_density,0.19631471132687223,-0.0038585427203128085
height,0.17885011153147326,0.04137328621861559
duty_cycle,0.1774075173464969,0.015497492900325998
pen_up_ratio,0.1678623417523637,0.005350187612272773
median_acceleration,0.13045141344310202,0.020679126544735676
stop_ratio,0.1278193509549398,0.04087517993152035
