feature,mean_abs_shap,signed_mean_shap
straightness,0.20448705306741735,-0.09754838087373306
direction_concentration,0.14241893719163548,-0.08237161359172668
stop_ratio,0.13727015096581477,-0.05062969481690658
p95_pen_up_speed,0.1350404334148295,0.01589100898889861
width,0.12400739700429449,0.021346925214055967
aspect_ratio,0.11790431785068345,0.07451253200258376
F4_stroke_count,0.10832993950557082,-0.03101670550717566
median_speed,0.09760781077062858,-0.021502706817721772
height,0.09736843487276349,-0.03525596738197857
median_pen_up_speed,0.09231536105081126,-0.012058634035283558
ink_density,0.08898263942188725,0.0024553053999347057
mean_slant,0.08564765574460356,-0.005389259853726731
std_slant,0.08226877099141218,0.006478698218747882
median_acceleration,0.0807634552154145,0.011725314693787802
duty_cycle,0.08007320081375849,0.0625068655155971
abs_mean_slant,0.07798939853198138,0.0017077252450198232
pen_up_ratio,0.07621685471361346,-0.011413136531538293
F1_in_air_time,0.07504576128988642,-0.047121862855748126
dominant_angle,0.0740401323125191,-0.022198039920947855
p95_speed,0.07159689045102699,-0.03200414036222646
