feature,mean_abs_shap,signed_mean_shap
direction_concentration,0.3191964684022934,0.06821833794197035
duty_cycle,0.29355624448961737,0.13457818697284693
mean_pressure,0.29233633441025114,0.0032719288459216265
dominant_angle,0.29118106975886227,-0.010716381105446753
F2_on_paper_time,0.2689964206611904,0.1034088608639588
median_acceleration,0.2477890094262048,-0.03189366348639944
p95_pen_up_speed,0.24138365337768136,0.07058637699052979
F4_stroke_count,0.2335658565784811,-0.1433748965659064
abs_mean_slant,0.22631895062763352,-0.014642799616901708
std_slant,0.22273105518152128,-0.009637139861479986
width,0.20982767517335205,0.08535754395035619
aspect_ratio,0.20975111135288038,0.08595755287618015
median_pen_up_speed,0.2038833964714448,0.0500571910171206
F1_in_air_time,0.19420372950652617,0.005775020041906635
F3_total_time,0.19391186324912676,0.02983655489435069
stop_ratio,0.18350031921388904,-0.013560366802010445
straightness,0.18202446756997123,0.03359859724111298
pen_up_ratio,0.1802976740963961,-0.1296707731535036
p95_speed,0.17803216813716752,-0.04167277348468828
path_length,0.16796490131325356,-0.015221327594382227
pen_up_path_length,0.16055992682004044,-0.07293902311788697
ink_density,0.15286479832954633,-0.017215538390330916
median_speed,0.13491310628329378,0.0018384148377963128
height,0.12703028701974126,-0.011054814561568826
mean_slant,0.12182691189993786,-0.005619711119244681
