feature,mean_abs_shap,signed_mean_shap
F3_total_time,0.92683010164601,0.20007536643443682
p95_pen_up_speed,0.3205063839279852,-0.044870100080265526
duty_cycle,0.28716005602983485,0.13948548497175378
p95_speed,0.26843894053606043,0.056065757007083245
std_slant,0.2270399736168061,-0.1103442021933102
F1_in_air_time,0.22456840703845976,0.1023147372961592
mean_slant,0.2054822840627895,0.12342061015670008
height,0.20124802365241487,-0.09437122773079296
path_length,0.19588123091808277,-0.07422012901083257
ink_density,0.17699873446613926,0.002890059570819119
direction_concentration,0.15336348782037162,0.01339801103682661
straightness,0.15234581850949266,-0.043478924662551634
mean_pressure,0.15226042523615063,0.003354531163218922
width,0.14688023198121314,0.04037530555514987
F4_stroke_count,0.12199649999796044,-0.021360847529905205
pen_up_path_length,0.11266916675843626,0.05628265085812173
median_pen_up_speed,0.09791744763163919,0.015736424151996074
pen_up_ratio,0.09431114433421049,0.03024996949072393
abs_mean_slant,0.08512091445361337,-0.03247181109675249
median_speed,0.07776318265256371,0.03965953840101289
