feature,mean_abs_shap,signed_mean_shap
F3_total_time,0.085476031964802,-0.049242130212995214
F2_on_paper_time,0.08425231831756053,-0.052424878022635145
F1_in_air_time,0.07951259586070483,-0.040380777088298854
pen_up_path_length,0.07561357790011117,-0.028111503366784737
path_length,0.07445939488586292,-0.028783695529748816
direction_concentration,0.07442807049108277,-0.04449912447417939
abs_mean_slant,0.0687353755025493,0.024573432826034247
F4_stroke_count,0.06849978035063856,-0.021978419844150106
ink_density,0.06397998855465101,-0.026743532762331546
median_speed,0.061565825799247784,0.0373069238752291
pen_up_ratio,0.06089474809258795,-0.009618931862616689
std_slant,0.059249137999588315,0.018986731144474762
duty_cycle,0.05740218206410857,0.001503791987849832
stop_ratio,0.056936041341881675,-0.01902216128336412
median_pen_up_speed,0.053855592407872376,0.033888626958263474
mean_slant,0.04905154798453754,-0.006768845888241526
straightness,0.04867520466474247,0.021391580613341486
p95_speed,0.04790991723825467,0.028721494398952368
p95_pen_up_speed,0.04652613214847556,0.0250660187093341
mean_pressure,0.045574738507306055,-0.009860765174531817
