feature,mean_abs_shap,signed_mean_shap
ink_density,0.4159047347388378,-0.07887642180220446
direction_concentration,0.35225545705106176,-0.046045436715922955
width,0.29237397268804965,0.09455270034203285
median_acceleration,0.23697223305118298,-0.042108847832913625
dominant_angle,0.23510979477663735,-0.005247632359941529
F4_stroke_count,0.2203047505207832,0.027132704517191485
median_speed,0.19731521801298468,-0.12919446503752918
median_pen_up_speed,0.1892650300609701,-0.022946990133156077
duty_cycle,0.18761549247016493,0.052678149190897756
straightness,0.17760235943233857,0.08247517589877895
pen_up_path_length,0.1564133901496209,0.07875419307041204
pen_up_ratio,0.15051054742059117,-0.026313992727742878
mean_pressure,0.14338960673984072,0.015999902521947572
abs_mean_slant,0.13924865982587992,0.07157091640511314
mean_slant,0.13655492449252807,0.009120666308116039
p95_pen_up_speed,0.1334482836665866,0.048261960915354
F2_on_paper_time,0.12989293146780007,-0.037320137497437504
F3_total_time,0.12815197490690577,0.009015330464773501
path_length,0.08031653708584946,0.015371327589954659
stop_ratio,0.06358516880251215,0.0016208212886877733
p95_speed,0.062004721444854666,0.007772856792762567
std_slant,0.059090119737151656,0.002458206704612281
aspect_ratio,0.05641819436986824,-0.02376927707285834
height,0.051685752836634395,0.006608116393391935
F1_in_air_time,0.041441360142707676,0.009658300976065968
