feature,mean_abs_shap,signed_mean_shap
mean_pressure,0.6181481221351672,-0.09980772178419922
dominant_angle,0.6018131035367211,0.1758082545337944
straightness,0.5767483717077427,0.20026217934468324
median_speed,0.5033784168973532,0.2632497811996253
median_acceleration,0.4949524751489824,-0.12609765928143524
median_pen_up_speed,0.4918215169705953,0.3287203429039358
p95_speed,0.4371304223903342,0.12646850955732195
stop_ratio,0.39807967094731683,-0.125920755696124
F2_on_paper_time,0.3568488098877609,-0.15031781655675502
direction_concentration,0.35452976212809867,-0.1553926001776847
p95_pen_up_speed,0.3484567445153957,0.25119408604501203
F3_total_time,0.3030714520723323,-0.16893540675501756
aspect_ratio,0.29664867034205666,-0.04549261567568387
mean_slant,0.28557423957453926,-0.05636745774241273
width,0.28518907691487133,0.06283773372221814
height,0.26825596777246624,0.09368936399155117
abs_mean_slant,0.2649498284322747,0.11993354908653858
F1_in_air_time,0.24595995145967997,-0.15668170566437611
std_slant,0.2435117528457636,0.06446350042970583
pen_up_ratio,0.24250830485628014,-0.06587797961851825
F4_stroke_count,0.24041720853481757,-0.035974700922134124
duty_cycle,0.24004146724441736,0.059472234951089595
ink_density,0.2047103286346455,-0.08817241241335551
path_length,0.18665195531491646,-0.05304804462732692
pen_up_path_length,0.15486410141115287,-0.07634073284084163
