feature,mean_abs_shap,signed_mean_shap
std_slant,0.08288762844696898,-0.042122552569078264
abs_mean_slant,0.07467278749114745,-0.03859189308789924
F2_on_paper_time,0.0639485275175402,0.022275471905666772
mean_slant,0.060256609795036914,-0.014099440826107156
mean_pressure,0.058856414867585485,0.015152587372809858
stop_ratio,0.053840737882727176,0.020250487561545107
duty_cycle,0.05214248247206459,0.022528297494030937
direction_concentration,0.05145857244936858,0.01195280344740187
pen_up_ratio,0.050012542438006964,-0.020173048067686775
ink_density,0.04512372787669826,-0.00635546300941885
dominant_angle,0.04385561944327891,-8.560403581276175e-05
F4_stroke_count,0.042029855954540896,-0.020160153925053832
median_acceleration,0.041333096651227266,0.014110575854835574
F3_total_time,0.040803977373389616,0.005349150552635538
F1_in_air_time,0.03353011111025202,-0.004180324730832534
median_speed,0.030489470128561028,-0.00549442642067952
width,0.030357734979162516,-0.002191107135684003
aspect_ratio,0.02896141231219418,-0.003560148230378991
height,0.028180749556167586,0.004717213574983533
p95_speed,0.025400959063283598,0.00035360101434510084
