feature,mean_abs_shap,signed_mean_shap
straightness,0.9293566790804181,-0.46715767027037075
stop_ratio,0.5715961427771171,-0.17777713319143268
mean_slant,0.46207402747069354,0.028231500286019204
direction_concentration,0.4215725361573708,-0.2111469355831839
dominant_angle,0.35512876855605446,-0.26164432659507536
F4_stroke_count,0.3462397596553417,-0.055239226729474726
aspect_ratio,0.345627278450946,0.20782462389125972
median_acceleration,0.3227215024813678,0.08658518730576617
pen_up_ratio,0.32061296245905113,-0.10595838909071449
p95_pen_up_speed,0.3166092578466742,-0.063560994771405
median_speed,0.30704465159453026,0.034085048686332046
duty_cycle,0.24329922194560297,0.14917202148378594
mean_pressure,0.2428676209918283,-0.11430713398265156
median_pen_up_speed,0.23413870683885005,-0.00953468120363234
abs_mean_slant,0.22888760603273062,-0.03404922951041183
std_slant,0.2248535330502369,-0.00934047489333033
ink_density,0.2206620170653021,0.051432028342562254
height,0.20160057583482516,-0.0484112588738715
F2_on_paper_time,0.17505598961639085,0.09001463099661461
F1_in_air_time,0.16339640687572832,-0.11921938180528226
