feature,mean_abs_shap,signed_mean_shap
straightness,0.08158133442919055,-0.03305528225830555
stop_ratio,0.05455261104884029,-0.023478298481509993
direction_concentration,0.04999216329719667,-0.029025588691602412
mean_pressure,0.04875301179802763,0.0068784963560927104
F4_stroke_count,0.048630682463384936,-0.022468272697549172
width,0.04793068644349088,0.011303280205646485
median_acceleration,0.04210413658769911,0.021627794307812614
median_pen_up_speed,0.0409587948886561,-0.0265527163039758
height,0.03927113477160139,-0.0049362524157294
median_speed,0.038873359422143566,-0.004482856138903064
ink_density,0.03789664501328258,-0.006757618269161365
p95_pen_up_speed,0.03752867298445602,-0.01061923820760479
dominant_angle,0.03711497497483579,-0.0009608069129557918
aspect_ratio,0.03673562778615884,0.022674471822754384
mean_slant,0.03641798384511735,-0.013056161784719644
pen_up_ratio,0.03500944992345273,-0.002386021105897914
p95_speed,0.027614655523319022,-0.010048928597818814
std_slant,0.025308943919293093,-5.0069610837630285e-06
path_length,0.023942844895317304,-0.0013628073768480924
pen_up_path_length,0.023916690281338852,-0.0011878102293083805
