feature,mean_abs_shap,signed_mean_shap
mean_pressure,0.045873307207364,0.002235986622680122
F2_on_paper_time,0.04265671922211768,0.014165674213496179
mean_slant,0.03827675920071984,-0.0038065433885862026
direction_concentration,0.03479497648982632,0.007264955772096026
abs_mean_slant,0.03079126648664112,-0.013162059827521281
pen_up_ratio,0.030593908189762993,-0.009968937570045668
width,0.03020870120963253,-0.0019598868082329355
duty_cycle,0.030187080784044897,0.013241916964549617
std_slant,0.029677329043745003,-0.013930494934137968
F3_total_time,0.028919642837809626,0.004004763155119767
median_acceleration,0.02792957525710421,0.004470733384661504
ink_density,0.02696491552572942,0.0009616342186465782
stop_ratio,0.026796998402950706,0.009252914646830708
F1_in_air_time,0.025090156648476115,-0.0018523960577761659
dominant_angle,0.021335277792943322,-0.0026168751749268467
F4_stroke_count,0.018654173256071313,-0.009971556191234247
median_pen_up_speed,0.018548083772323417,0.000881126239753959
p95_pen_up_speed,0.015848346936587973,-0.0006391430902166412
pen_up_path_length,0.014527071960660264,-0.0008301670914031147
median_speed,0.014343946270265055,-0.004169735749575306
p95_speed,0.01347621250050679,-0.0020914990199788295
straightness,0.013179334563879937,-0.0014274310413972002
path_length,0.012199785488407012,0.0021540052014146667
aspect_ratio,0.01191958073737626,-0.0011260170453940516
height,0.010775463718900508,0.0016938202853874738
