feature,mean_abs_shap,signed_mean_shap
height,0.623879231260112,-0.33180261920766857
straightness,0.5110373855831601,-0.06642875908567614
F2_on_paper_time,0.46256011724929597,-0.16063603816212188
direction_concentration,0.18213740891116642,-0.07332863056463633
pen_up_ratio,0.15657625981047785,-0.016790035669026666
F1_in_air_time,0.11090324133287163,0.030961302690413476
ink_density,0.1045199422868001,0.034809515711303377
aspect_ratio,0.09738128169779602,0.001946788703478161
std_slant,0.09202526512882278,0.003082333908713455
abs_mean_slant,0.0863939379107516,-0.021897961660836247
mean_pressure,0.06799417083054601,-0.06799417083054601
width,0.06776090192519897,0.0019214738156468332
dominant_angle,0.06135251080549396,0.002601246151749941
median_pen_up_speed,0.05966358375072273,-0.027989543122942225
duty_cycle,0.05232148913807714,0.006766287327715484
pen_up_path_length,0.05150673592068654,0.0006605779662907897
p95_pen_up_speed,0.02765151038224099,-0.021948833793617475
F4_stroke_count,0.018910465898737388,-0.006727043205084443
p95_speed,0.0,0.0
median_acceleration,0.0,0.0
